Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Kuwait,KWT,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1990000000.00,1980000000.00,2020000000.00,2110000000.00,2040000000.00,2100000000.00,2140000000.00,2230000000.00,2620000000.00,2900000000.00,3240000000.00,2690000000.00,3260000000.00,3690000000.00,3820000000.00,4410000000.00,5100000000.00,4360000000.00,4260000000.00,4250000000.00,4250000000.00,4260000000.00,3980000000.00,3920000000.00
Kuwait,KWT,Natural capital (constant 2018 US$),NW.NCA.TO,452000000000.00,584000000000.00,654000000000.00,637000000000.00,635000000000.00,690000000000.00,709000000000.00,712000000000.00,788000000000.00,897000000000.00,1030000000000.00,1190000000000.00,1380000000000.00,1560000000000.00,1560000000000.00,1530000000000.00,1600000000000.00,1690000000000.00,1730000000000.00,1880000000000.00,1860000000000.00,1690000000000.00,1530000000000.00,1430000000000.00
Kuwait,KWT,Natural capital per capita (constant 2018 US$),NW.NCA.PC,281552.70,359024.20,382460.30,347853.20,325543.50,337166.10,337319.00,333128.40,364533.10,407492.10,451738.70,502671.10,550075.40,585652.00,551406.20,511822.50,504519.20,503701.70,491075.80,510672.90,485375.30,428253.70,376811.50,344445.90
Kuwait,KWT,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,561.16,708.83,818.10,888.98,849.00,819.51,798.52,799.39,758.33,769.82,765.17,767.08,773.74,736.51,785.31,787.49,855.46,866.99,894.30,910.32,982.80,1004.43,1016.30,1009.00
Kuwait,KWT,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,229.07,276.06,320.46,358.12,358.82,338.21,337.18,322.81,287.96,290.81,284.59,283.31,288.18,284.04,286.84,295.67,311.86,316.65,314.83,348.36,362.14,363.76,369.62,372.06
Kuwait,KWT,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,332.09,432.77,497.65,530.86,490.19,481.31,461.34,476.59,470.37,479.00,480.58,483.77,485.57,452.47,498.47,491.82,543.60,550.34,579.48,561.96,620.67,640.67,646.68,636.94
Kuwait,KWT,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,55.40,61.23,48.74,62.37,58.03,41.96,15.71,27.28,32.36,134.59,126.75,102.24,94.52,82.44,75.34,59.71,62.69,54.25,51.05,54.58,18.47,18.49,13.06,9.24
Kuwait,KWT,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3.75,3.84,3.79,3.72,3.60,3.55,3.49,3.63,3.71,3.72,3.70,3.62,3.48,3.36,3.24,3.11,2.99,2.83,2.69,2.58,2.51,2.52,2.42,2.19
Kuwait,KWT,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,4.82,3.47,2.62,2.56,1.55,1.49,1.57,1.64,1.64,1.67,1.64,1.55,1.41,1.28,1.26,1.32,1.35,1.40,1.35,1.44,1.60,1.70,1.81,1.71
Kuwait,KWT,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,280840.90,358134.00,381460.80,346776.90,324522.70,336192.00,336338.70,332085.80,363473.40,406266.90,450461.60,501372.40,548734.10,584317.40,550021.00,510402.10,503018.90,502167.80,489495.50,509059.60,483785.50,426929.80,375492.50,343147.70
Kuwait,KWT,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,280840.90,358134.00,381460.80,346776.90,324522.70,336192.00,336338.70,332085.80,363473.40,406266.90,450461.60,501372.40,548734.10,584317.40,550021.00,510402.10,503018.90,502167.80,489495.50,509059.60,483785.50,426929.80,375492.50,343147.70
Kuwait,KWT,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,1808.47,2578.61,3281.19,3531.44,3538.53,3752.68,4205.06,4177.94,4290.59,4693.30,5140.48,5419.28,5850.58,6180.38,6522.64,6102.23,6101.00,6392.42,6767.49,6863.80,7236.70,6654.80,5912.19,5364.74
Kuwait,KWT,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,279032.50,355555.30,378179.60,343245.50,320984.20,332439.40,332133.70,327907.80,359182.80,401573.60,445321.10,495953.20,542883.60,578137.00,543498.40,504299.90,496917.90,495775.40,482728.00,502195.80,476548.80,420275.00,369580.30,337783.00
Kuwait,KWT,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,86.59,112.84,126.16,118.72,108.64,107.51,160.99,210.71,263.70,315.42,379.79,424.18,468.12,511.02,520.02,568.78,577.78,608.49,630.93,644.33,584.46,296.76,285.41,276.03
Kuwait,KWT,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,711.72,890.21,999.42,1076.34,1020.81,974.03,980.28,1042.66,1059.75,1225.22,1277.05,1298.68,1341.27,1334.60,1385.18,1420.41,1500.27,1533.96,1580.32,1613.26,1589.85,1323.90,1319.00,1298.18
Kuwait,KWT,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,901000000.00,1150000000.00,1400000000.00,1630000000.00,1660000000.00,1680000000.00,1680000000.00,1710000000.00,1640000000.00,1690000000.00,1740000000.00,1820000000.00,1940000000.00,1960000000.00,2220000000.00,2360000000.00,2710000000.00,2900000000.00,3150000000.00,3360000000.00,3770000000.00,3970000000.00,4120000000.00,4170000000.00
Kuwait,KWT,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,368000000.00,449000000.00,548000000.00,656000000.00,700000000.00,692000000.00,709000000.00,690000000.00,622000000.00,640000000.00,646000000.00,672000000.00,722000000.00,754000000.00,809000000.00,885000000.00,988000000.00,1060000000.00,1110000000.00,1290000000.00,1390000000.00,1440000000.00,1500000000.00,1540000000.00
Kuwait,KWT,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,533000000.00,704000000.00,851000000.00,972000000.00,957000000.00,984000000.00,970000000.00,1020000000.00,1020000000.00,1050000000.00,1090000000.00,1150000000.00,1220000000.00,1200000000.00,1410000000.00,1470000000.00,1720000000.00,1840000000.00,2040000000.00,2070000000.00,2380000000.00,2540000000.00,2620000000.00,2640000000.00
Kuwait,KWT,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,88962366.00,99613486.00,83362053.00,114000000.00,113000000.00,85821591.00,33041279.00,58289669.00,69949258.00,296000000.00,288000000.00,243000000.00,237000000.00,219000000.00,213000000.00,179000000.00,199000000.00,182000000.00,180000000.00,201000000.00,70859494.00,73169264.00,52988774.00,38243029.00
Kuwait,KWT,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,6023459.00,6247190.00,6487538.00,6808905.00,7016568.00,7250163.00,7339276.00,7758170.00,8021681.00,8176869.00,8398784.00,8602154.00,8723771.00,8924244.00,9147469.00,9295622.00,9466418.00,9472589.00,9474908.00,9540377.00,9617640.00,9984486.00,9811476.00,9070581.00
Kuwait,KWT,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,7737550.00,5640391.00,4481085.00,4692861.00,3016362.00,3056572.00,3295269.00,3513269.00,3552974.00,3676712.00,3722920.00,3687551.00,3527305.00,3386479.00,3567485.00,3958834.00,4277626.00,4687811.00,4756717.00,5326623.00,6145871.00,6712312.00,7335330.00,7079528.00
Kuwait,KWT,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,451000000000.00,583000000000.00,652000000000.00,635000000000.00,633000000000.00,688000000000.00,707000000000.00,710000000000.00,786000000000.00,894000000000.00,1020000000000.00,1190000000000.00,1370000000000.00,1550000000000.00,1550000000000.00,1530000000000.00,1590000000000.00,1680000000000.00,1730000000000.00,1880000000000.00,1860000000000.00,1690000000000.00,1520000000000.00,1420000000000.00
Kuwait,KWT,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,451000000000.00,583000000000.00,652000000000.00,635000000000.00,633000000000.00,688000000000.00,707000000000.00,710000000000.00,786000000000.00,894000000000.00,1020000000000.00,1190000000000.00,1370000000000.00,1550000000000.00,1550000000000.00,1530000000000.00,1590000000000.00,1680000000000.00,1730000000000.00,1880000000000.00,1860000000000.00,1690000000000.00,1520000000000.00,1420000000000.00
Kuwait,KWT,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,2900000000.00,4200000000.00,5610000000.00,6470000000.00,6910000000.00,7670000000.00,8840000000.00,8930000000.00,9270000000.00,10300000000.00,11700000000.00,12900000000.00,14600000000.00,16400000000.00,18400000000.00,18300000000.00,19300000000.00,21400000000.00,23900000000.00,25300000000.00,27800000000.00,26300000000.00,24000000000.00,22200000000.00
Kuwait,KWT,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kuwait,KWT,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,448000000000.00,578000000000.00,647000000000.00,629000000000.00,626000000000.00,680000000000.00,699000000000.00,701000000000.00,776000000000.00,884000000000.00,1010000000000.00,1180000000000.00,1360000000000.00,1540000000000.00,1530000000000.00,1510000000000.00,1570000000000.00,1660000000000.00,1700000000000.00,1850000000000.00,1830000000000.00,1660000000000.00,1500000000000.00,1400000000000.00
Kuwait,KWT,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,139000000.00,184000000.00,216000000.00,217000000.00,212000000.00,220000000.00,339000000.00,450000000.00,570000000.00,694000000.00,862000000.00,1010000000.00,1170000000.00,1360000000.00,1470000000.00,1700000000.00,1830000000.00,2040000000.00,2220000000.00,2380000000.00,2240000000.00,1170000000.00,1160000000.00,1140000000.00
Kuwait,KWT,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1140000000.00,1450000000.00,1710000000.00,1970000000.00,1990000000.00,1990000000.00,2060000000.00,2230000000.00,2290000000.00,2700000000.00,2900000000.00,3080000000.00,3360000000.00,3540000000.00,3910000000.00,4250000000.00,4750000000.00,5140000000.00,5570000000.00,5950000000.00,6100000000.00,5240000000.00,5350000000.00,5370000000.00
Kuwait,KWT,Net foreign assets (constant 2018 US$),NW.NFA.TO,128000000000.00,125000000000.00,133000000000.00,157000000000.00,150000000000.00,161000000000.00,192000000000.00,192000000000.00,203000000000.00,211000000000.00,218000000000.00,254000000000.00,284000000000.00,294000000000.00,424000000000.00,448000000000.00,415000000000.00,470000000000.00,557000000000.00,653000000000.00,924000000000.00,1010000000000.00,971000000000.00,837000000000.00
Kuwait,KWT,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,79940.32,76878.43,77760.52,85541.92,76773.47,78616.72,91341.48,89628.50,94102.94,96006.20,96189.39,106942.20,113278.10,110857.50,150178.70,149616.30,130838.70,140348.30,157816.20,176877.10,240899.80,255459.30,239453.90,202348.90
Kuwait,KWT,Produced capital (constant 2018 US$),NW.PCA.TO,155000000000.00,157000000000.00,156000000000.00,160000000000.00,160000000000.00,157000000000.00,157000000000.00,160000000000.00,165000000000.00,175000000000.00,185000000000.00,196000000000.00,214000000000.00,229000000000.00,242000000000.00,253000000000.00,258000000000.00,263000000000.00,270000000000.00,280000000000.00,306000000000.00,341000000000.00,367000000000.00,387000000000.00
Kuwait,KWT,Produced capital per capita (constant 2018 US$),NW.PCA.PC,96826.27,96417.13,90941.89,87226.37,81947.29,76616.20,74784.70,74806.29,76393.47,79468.21,81391.62,82430.36,85611.55,86272.42,85785.41,84563.87,81522.47,78505.19,76582.24,75936.81,79884.20,86074.18,90484.80,93438.03
Kuwait,KWT,Total wealth (constant 2018 US$),NW.TOW.TO,1060000000000.00,1150000000000.00,1250000000000.00,1350000000000.00,1290000000000.00,1300000000000.00,1390000000000.00,1430000000000.00,1540000000000.00,1660000000000.00,1780000000000.00,1980000000000.00,2270000000000.00,2450000000000.00,2690000000000.00,2710000000000.00,2720000000000.00,2850000000000.00,3010000000000.00,3320000000000.00,3590000000000.00,3540000000000.00,3330000000000.00,3100000000000.00
Kuwait,KWT,Total wealth per capita (constant 2018 US$),NW.TOW.PC,658081.20,707229.00,731443.70,739842.10,662264.00,634819.10,658802.50,668515.90,710399.60,755179.80,783112.20,835730.60,904603.20,923521.80,955147.90,905925.50,858451.60,851449.20,854307.70,898846.40,935964.60,894906.40,819805.40,748480.00
Kyrgyz Republic,KGZ,Human capital (constant 2018 US$),NW.HCA.TO,19800000000.00,21800000000.00,21800000000.00,21700000000.00,21700000000.00,21600000000.00,20900000000.00,22500000000.00,23800000000.00,21300000000.00,21800000000.00,26600000000.00,26800000000.00,26400000000.00,27200000000.00,26600000000.00,26800000000.00,28500000000.00,28900000000.00,30500000000.00,31100000000.00,32900000000.00,34300000000.00,35000000000.00
Kyrgyz Republic,KGZ,Human capital per capita (constant 2018 US$),NW.HCA.PC,4341.25,4720.75,4643.57,4558.36,4488.57,4402.29,4227.45,4502.92,4725.11,4165.16,4222.82,5090.98,5094.96,4965.61,5045.83,4875.64,4868.49,5089.99,5057.02,5220.84,5216.53,5406.41,5537.31,5543.21
Kyrgyz Republic,KGZ,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,890.79,827.46,864.34,880.18,877.73,878.05,813.86,798.79,833.25,808.94,798.53,912.38,968.93,1025.03,1135.34,1159.01,1183.31,1208.44,1239.01,1199.19,1221.27,1305.10,1337.58,1339.28
Kyrgyz Republic,KGZ,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,1377.26,1287.77,1351.70,1385.33,1384.75,1384.20,1287.17,1269.61,1330.73,1298.45,1282.22,1460.01,1547.63,1645.03,1825.48,1854.45,1885.83,1913.38,1953.11,1886.31,1925.74,2061.87,2110.91,2112.88
Kyrgyz Republic,KGZ,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,1705.05,1846.71,1811.17,1770.98,1741.34,1708.67,1637.55,1738.97,1819.43,1598.83,1620.59,1957.91,1961.67,1906.29,1934.85,1875.22,1877.05,1970.31,1962.87,2029.09,2024.40,2095.63,2147.78,2150.52
Kyrgyz Republic,KGZ,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,2636.21,2874.04,2832.40,2787.37,2747.23,2693.62,2589.90,2763.95,2905.68,2566.33,2602.22,3133.07,3133.30,3059.33,3110.98,3000.42,2991.43,3119.68,3094.16,3191.75,3192.13,3310.78,3389.53,3392.70
Kyrgyz Republic,KGZ,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,814.26,1019.25,946.83,890.80,863.61,830.62,823.70,940.18,986.18,789.89,822.06,1045.52,992.74,881.26,799.51,716.21,693.74,761.87,723.86,829.90,803.12,790.53,810.20,811.23
Kyrgyz Republic,KGZ,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1258.94,1586.27,1480.70,1402.05,1362.48,1309.42,1302.73,1494.35,1574.95,1267.88,1320.01,1673.06,1585.67,1414.30,1285.51,1145.97,1105.61,1206.30,1141.05,1305.43,1266.39,1248.92,1278.62,1279.82
Kyrgyz Republic,KGZ,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,4060000000.00,3830000000.00,4060000000.00,4200000000.00,4250000000.00,4300000000.00,4020000000.00,3990000000.00,4200000000.00,4130000000.00,4120000000.00,4760000000.00,5100000000.00,5450000000.00,6110000000.00,6310000000.00,6530000000.00,6780000000.00,7090000000.00,7000000000.00,7280000000.00,7930000000.00,8290000000.00,8470000000.00
Kyrgyz Republic,KGZ,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,6280000000.00,5960000000.00,6350000000.00,6610000000.00,6700000000.00,6780000000.00,6370000000.00,6340000000.00,6710000000.00,6630000000.00,6620000000.00,7620000000.00,8150000000.00,8750000000.00,9830000000.00,10100000000.00,10400000000.00,10700000000.00,11200000000.00,11000000000.00,11500000000.00,12500000000.00,13100000000.00,13400000000.00
Kyrgyz Republic,KGZ,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,7780000000.00,8550000000.00,8510000000.00,8450000000.00,8430000000.00,8370000000.00,8100000000.00,8680000000.00,9180000000.00,8160000000.00,8370000000.00,10200000000.00,10300000000.00,10100000000.00,10400000000.00,10200000000.00,10400000000.00,11000000000.00,11200000000.00,11800000000.00,12100000000.00,12700000000.00,13300000000.00,13600000000.00
Kyrgyz Republic,KGZ,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,12000000000.00,13300000000.00,13300000000.00,13300000000.00,13300000000.00,13200000000.00,12800000000.00,13800000000.00,14700000000.00,13100000000.00,13400000000.00,16300000000.00,16500000000.00,16300000000.00,16700000000.00,16300000000.00,16500000000.00,17500000000.00,17700000000.00,18600000000.00,19000000000.00,20100000000.00,21000000000.00,21500000000.00
Kyrgyz Republic,KGZ,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,3710000000.00,4720000000.00,4450000000.00,4250000000.00,4180000000.00,4070000000.00,4070000000.00,4690000000.00,4970000000.00,4030000000.00,4240000000.00,5460000000.00,5230000000.00,4690000000.00,4300000000.00,3900000000.00,3830000000.00,4270000000.00,4140000000.00,4840000000.00,4780000000.00,4810000000.00,5020000000.00,5130000000.00
Kyrgyz Republic,KGZ,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,5740000000.00,7340000000.00,6950000000.00,6690000000.00,6590000000.00,6410000000.00,6440000000.00,7460000000.00,7940000000.00,6470000000.00,6810000000.00,8730000000.00,8350000000.00,7520000000.00,6920000000.00,6240000000.00,6100000000.00,6760000000.00,6530000000.00,7620000000.00,7540000000.00,7590000000.00,7930000000.00,8090000000.00
Kyrgyz Republic,KGZ,Natural capital (constant 2018 US$),NW.NCA.TO,16800000000.00,16000000000.00,15800000000.00,16700000000.00,18200000000.00,20000000000.00,22200000000.00,22300000000.00,24400000000.00,25300000000.00,25800000000.00,25900000000.00,26700000000.00,27800000000.00,28100000000.00,29300000000.00,31000000000.00,31700000000.00,32100000000.00,32900000000.00,32800000000.00,31300000000.00,32300000000.00,31500000000.00
Kyrgyz Republic,KGZ,Natural capital per capita (constant 2018 US$),NW.NCA.PC,3681.87,3456.60,3362.81,3504.42,3758.30,4092.10,4490.57,4475.54,4828.37,4952.03,5005.61,4967.50,5061.57,5221.96,5225.38,5374.64,5628.13,5648.38,5609.11,5630.42,5504.03,5155.47,5210.34,4986.78
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3103.30,2913.22,2803.69,2930.80,3110.59,3351.07,3629.31,3791.97,3843.86,3915.61,4007.17,3989.26,4086.09,4170.56,4185.73,4195.00,4238.63,4208.65,4136.02,4171.00,4162.80,3941.93,3858.35,3690.62
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1505.56,1286.05,1076.40,1096.87,1149.82,1272.04,1370.29,1429.86,1395.32,1391.77,1448.06,1469.40,1551.66,1625.71,1611.10,1608.93,1572.79,1473.88,1358.19,1358.67,1333.83,1226.30,1281.43,1264.59
Kyrgyz Republic,KGZ,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1597.74,1627.17,1727.29,1833.93,1960.77,2079.03,2259.03,2362.11,2448.54,2523.84,2559.12,2519.86,2534.44,2544.86,2574.63,2586.07,2665.84,2734.77,2777.83,2812.33,2828.97,2715.63,2576.93,2426.03
Kyrgyz Republic,KGZ,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kyrgyz Republic,KGZ,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,197.45,196.48,200.11,199.59,201.39,199.48,202.39,206.24,207.45,211.89,208.50,216.43,235.33,234.50,190.23,168.52,184.72,183.64,178.80,160.56,166.84,163.51,154.69,149.71
Kyrgyz Republic,KGZ,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,3.92,3.81,4.21,4.25,4.77,5.24,5.23,5.26,5.37,4.95,4.29,3.97,3.83,3.51,3.65,3.89,4.13,4.17,4.23,4.07,3.94,3.72,3.75,3.85
Kyrgyz Republic,KGZ,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,89.90,61.92,50.39,46.27,49.60,68.54,84.30,94.57,111.77,134.50,137.09,153.23,172.49,196.74,182.01,169.04,166.48,173.23,154.73,156.37,140.12,109.85,92.78,88.86
Kyrgyz Republic,KGZ,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,156.44,118.84,115.21,113.96,166.58,242.31,336.45,140.06,429.55,464.13,425.87,402.74,378.81,454.04,477.64,636.93,818.43,858.68,888.63,887.95,773.87,676.82,832.99,803.59
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,34.22,10.84,3.33,3.06,2.64,2.81,7.73,8.97,9.93,22.60,26.47,25.52,30.78,50.64,45.76,53.56,70.13,73.31,57.69,56.37,50.88,38.48,37.81,45.23
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,9.51,6.25,4.05,3.02,2.32,2.50,3.88,4.27,6.51,8.44,9.46,10.41,11.27,11.98,11.63,10.67,8.82,10.17,9.46,7.86,6.89,5.87,2.96,0.91
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,66.54,56.91,64.81,67.69,116.98,173.77,252.15,45.49,317.78,329.64,288.78,249.51,206.32,257.30,295.63,467.89,651.96,685.45,733.90,731.58,633.75,566.98,740.22,714.73
Kyrgyz Republic,KGZ,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,46.17,44.83,43.02,40.18,44.64,63.23,72.69,81.33,95.33,103.47,101.16,117.29,130.44,134.13,124.62,104.81,87.52,89.75,87.59,92.14,82.36,65.50,52.02,42.71
Kyrgyz Republic,KGZ,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,220.76,224.25,239.60,255.82,274.96,293.99,317.19,332.01,342.14,355.44,359.79,355.11,357.51,359.35,368.13,370.30,382.23,393.24,401.42,406.84,396.58,369.49,360.55,339.02
Kyrgyz Republic,KGZ,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3525.43,3337.76,3247.61,3390.46,3591.71,3849.79,4154.12,4335.48,4398.82,4487.90,4579.75,4564.77,4682.76,4767.91,4747.74,4737.71,4809.70,4789.70,4720.48,4742.47,4730.15,4478.65,4377.34,4183.19
Kyrgyz Republic,KGZ,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,14200000000.00,13500000000.00,13200000000.00,14000000000.00,15100000000.00,16400000000.00,17900000000.00,18900000000.00,19400000000.00,20000000000.00,20700000000.00,20800000000.00,21500000000.00,22200000000.00,22500000000.00,22900000000.00,23400000000.00,23600000000.00,23700000000.00,24300000000.00,24800000000.00,24000000000.00,23900000000.00,23300000000.00
Kyrgyz Republic,KGZ,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,6870000000.00,5950000000.00,5060000000.00,5230000000.00,5570000000.00,6230000000.00,6780000000.00,7140000000.00,7040000000.00,7100000000.00,7480000000.00,7670000000.00,8170000000.00,8650000000.00,8670000000.00,8770000000.00,8670000000.00,8260000000.00,7770000000.00,7930000000.00,7950000000.00,7460000000.00,7940000000.00,8000000000.00
Kyrgyz Republic,KGZ,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,7290000000.00,7530000000.00,8110000000.00,8750000000.00,9490000000.00,10200000000.00,11200000000.00,11800000000.00,12300000000.00,12900000000.00,13200000000.00,13100000000.00,13400000000.00,13500000000.00,13900000000.00,14100000000.00,14700000000.00,15300000000.00,15900000000.00,16400000000.00,16900000000.00,16500000000.00,16000000000.00,15300000000.00
Kyrgyz Republic,KGZ,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kyrgyz Republic,KGZ,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,900000000.00,909000000.00,940000000.00,952000000.00,975000000.00,977000000.00,1000000000.00,1030000000.00,1050000000.00,1080000000.00,1080000000.00,1130000000.00,1240000000.00,1250000000.00,1020000000.00,918000000.00,1020000000.00,1030000000.00,1020000000.00,937000000.00,994000000.00,994000000.00,959000000.00,947000000.00
Kyrgyz Republic,KGZ,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,17883121.00,17643985.00,19776686.00,20273606.00,23094518.00,25681055.00,25864315.00,26251130.00,27085837.00,25281826.00,22126468.00,20717326.00,20190651.00,18657022.00,19656186.00,21188445.00,22786131.00,23409493.00,24213364.00,23729757.00,23450178.00,22617466.00,23217448.00,24316306.00
